         1972849 function calls (1941383 primitive calls) in 2.454 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shape_writer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shape_writer.py:21(ShapeWriter)
        2    0.000    0.000    0.007    0.004 shapes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shapes.py:109(Camera)
        1    0.000    0.000    0.000    0.000 shapes.py:151(LightRig)
        1    0.000    0.000    0.000    0.000 shapes.py:174(Vector3D)
        1    0.000    0.000    0.000    0.000 shapes.py:190(Point3D)
        1    0.000    0.000    0.000    0.000 shapes.py:206(Backdrop)
        1    0.000    0.000    0.000    0.000 shapes.py:225(Scene3D)
        1    0.000    0.000    0.000    0.000 shapes.py:24(GraphicalProperties)
        1    0.000    0.000    0.000    0.000 shapes.py:244(Bevel)
        1    0.000    0.000    0.000    0.000 shapes.py:266(Shape3D)
        1    0.000    0.000    0.000    0.000 shapes.py:304(Path2D)
        1    0.000    0.000    0.000    0.000 shapes.py:326(Path2DList)
        1    0.000    0.000    0.000    0.000 shapes.py:336(GeomRect)
        1    0.000    0.000    0.000    0.000 shapes.py:35(Point2D)
        1    0.000    0.000    0.000    0.000 shapes.py:355(AdjPoint2D)
        1    0.000    0.000    0.000    0.000 shapes.py:368(ConnectionSite)
        1    0.000    0.000    0.000    0.000 shapes.py:381(ConnectionSiteList)
        1    0.000    0.000    0.000    0.000 shapes.py:391(AdjustHandleList)
        1    0.000    0.000    0.000    0.000 shapes.py:395(GeomGuide)
        1    0.000    0.000    0.000    0.000 shapes.py:408(GeomGuideList)
        1    0.000    0.000    0.000    0.000 shapes.py:418(CustomGeometry2D)
        1    0.000    0.000    0.000    0.000 shapes.py:443(PresetGeometry2D)
        1    0.000    0.000    0.000    0.000 shapes.py:48(PositiveSize2D)
        1    0.000    0.000    0.000    0.000 shapes.py:506(FontReference)
        1    0.000    0.000    0.000    0.000 shapes.py:516(StyleMatrixReference)
        1    0.000    0.000    0.000    0.000 shapes.py:526(ShapeStyle)
        1    0.000    0.000    0.000    0.000 shapes.py:67(Transform2D)
        1    0.000    0.000    0.000    0.000 shapes.py:93(SphereCoords)
        1    0.000    0.000    0.002    0.002 shortcuts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shortestaugmentingpath.py:4(<module>)
        1    0.000    0.000    0.008    0.008 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       67    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       68    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       69    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.002    0.002 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 similarity.py:23(<module>)
        1    0.000    0.000    0.000    0.000 simple_paths.py:388(PathBuffer)
        1    0.000    0.000    0.000    0.000 simple_paths.py:6(<module>)
        2    0.000    0.000    0.001    0.000 six.py:1(<module>)
        2    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       87    0.000    0.000    0.000    0.000 six.py:105(__init__)
        5    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
       12    0.000    0.000    0.000    0.000 six.py:126(__init__)
        2    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
      171    0.000    0.000    0.000    0.000 six.py:141(__init__)
       10    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        2    0.000    0.000    0.000    0.000 six.py:173(__init__)
      101    0.000    0.000    0.000    0.000 six.py:177(_add_module)
       10    0.000    0.000    0.000    0.000 six.py:181(_get_module)
      379    0.000    0.000    0.000    0.000 six.py:184(find_module)
       14    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        7    0.000    0.000    0.000    0.000 six.py:195(load_module)
        7    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
        2    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:322(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:384(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:457(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib)
        6    0.000    0.000    0.000    0.000 six.py:583(itervalues)
    16187    0.006    0.000    0.009    0.000 six.py:586(iteritems)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
       16    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
       15    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:819(with_metaclass)
        1    0.000    0.000    0.000    0.000 six.py:824(metaclass)
        1    0.000    0.000    0.000    0.000 six.py:826(__new__)
        1    0.000    0.000    0.000    0.000 six.py:829(__prepare__)
       15    0.000    0.000    0.000    0.000 six.py:835(add_metaclass)
       15    0.000    0.000    0.001    0.000 six.py:837(wrapper)
        2    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      258    0.000    0.000    0.000    0.000 six.py:88(__init__)
       15    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 six.py:912(python_2_unicode_compatible)
        1    0.000    0.000    0.000    0.000 small.py:5(<module>)
        1    0.000    0.000    0.002    0.002 smallworld.py:22(<module>)
        1    0.000    0.000    0.000    0.000 smart_tags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 smart_tags.py:13(SmartTag)
        1    0.000    0.000    0.000    0.000 smart_tags.py:31(SmartTagList)
        1    0.000    0.000    0.000    0.000 smart_tags.py:45(SmartTagProperties)
        1    0.000    0.000    0.000    0.000 smetric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 social.py:3(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.003    0.003 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
      217    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      218    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      219    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      220    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 sorting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sorting.py:280(_KeyMapper)
        3    0.000    0.000    0.000    0.000 sparse.py:1653(_create_unary_method)
       16    0.000    0.000    0.000    0.000 sparse.py:1664(_create_arithmetic_method)
        8    0.000    0.000    0.000    0.000 sparse.py:1707(_create_comparison_method)
        1    0.000    0.000    0.000    0.000 sparse.py:1746(_add_unary_ops)
        1    0.000    0.000    0.000    0.000 sparse.py:1752(_add_comparison_ops)
        1    0.000    0.000    0.000    0.000 sparse.py:1895(SparseAccessor)
        1    0.000    0.000    0.003    0.003 sparse.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sparse.py:46(SparseDtype)
        1    0.000    0.000    0.000    0.000 sparse.py:505(SparseArray)
        1    0.000    0.000    0.002    0.002 sparse6.py:23(<module>)
        1    0.000    0.000    0.001    0.001 sparsifiers.py:5(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:266(_require_version_compare)
        1    0.000    0.000    0.006    0.006 specifiers.py:275(Specifier)
        1    0.000    0.000    0.008    0.008 specifiers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
        2    0.000    0.000    0.000    0.000 specifiers.py:591(__init__)
        2    0.000    0.000    0.000    0.000 specifiers.py:594(<listcomp>)
        2    0.000    0.000    0.000    0.000 specifiers.py:624(__hash__)
        2    0.000    0.000    0.000    0.000 specifiers.py:673(__iter__)
        2    0.000    0.000    0.000    0.000 specifiers.py:700(contains)
        2    0.000    0.000    0.000    0.000 specifiers.py:725(<genexpr>)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 spectral.py:4(<module>)
        1    0.000    0.000    0.000    0.000 spectral_graph_forge.py:6(<module>)
        1    0.000    0.000    0.000    0.000 spectrum.py:3(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:33(<module>)
        1    0.000    0.000    0.028    0.028 spreadsheet_drawing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:121(AbsoluteAnchor)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:152(OneCellAnchor)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:184(TwoCellAnchor)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:238(SpreadsheetDrawing)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:49(AnchorClientData)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:62(AnchorMarker)
        1    0.000    0.000    0.000    0.000 spreadsheet_drawing.py:83(_AnchorBase)
        1    0.000    0.000    0.000    0.000 sputils.py:16(<listcomp>)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:342(IndexMixin)
        1    0.000    0.000    0.000    0.000 sql.py:1278(SQLiteTable)
        1    0.000    0.000    0.000    0.000 sql.py:1395(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:31(SQLAlchemyRequired)
        1    0.000    0.000    0.000    0.000 sql.py:35(DatabaseError)
        1    0.000    0.000    0.000    0.000 sql.py:5(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:525(SQLTable)
        1    0.000    0.000    0.000    0.000 sql.py:938(PandasSQL)
        1    0.000    0.000    0.000    0.000 sql.py:952(SQLDatabase)
        1    0.000    0.000    0.032    0.032 sra.py:7(<module>)
        1    0.000    0.000    0.000    0.000 sra2isatab.py:17(deprecated)
        1    0.000    0.000    0.005    0.005 sra2isatab.py:2(<module>)
     1132    0.001    0.000    0.002    0.000 sre_compile.py:249(_compile_charset)
     1132    0.008    0.000    0.011    0.000 sre_compile.py:276(_optimize_charset)
      191    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
      191    0.001    0.000    0.001    0.000 sre_compile.py:413(<listcomp>)
       19    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
     1321    0.001    0.000    0.002    0.000 sre_compile.py:423(_simple)
       83    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      659    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
  419/323    0.001    0.000    0.001    0.000 sre_compile.py:461(_get_literal_prefix)
      240    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
      343    0.001    0.000    0.008    0.000 sre_compile.py:536(_compile_info)
      686    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      343    0.001    0.000    0.039    0.000 sre_compile.py:598(_code)
      613    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
 3380/343    0.012    0.000    0.031    0.000 sre_compile.py:71(_compile)
      343    0.002    0.000    0.118    0.000 sre_compile.py:759(compile)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
     4007    0.002    0.000    0.002    0.000 sre_parse.py:111(__init__)
     8267    0.002    0.000    0.002    0.000 sre_parse.py:160(__len__)
       85    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
    22875    0.006    0.000    0.009    0.000 sre_parse.py:164(__getitem__)
     1640    0.001    0.000    0.001    0.000 sre_parse.py:168(__setitem__)
     6053    0.002    0.000    0.002    0.000 sre_parse.py:172(append)
 3707/808    0.006    0.000    0.008    0.000 sre_parse.py:174(getwidth)
      346    0.001    0.000    0.001    0.000 sre_parse.py:224(__init__)
    31429    0.011    0.000    0.011    0.000 sre_parse.py:233(__next)
    11034    0.002    0.000    0.004    0.000 sre_parse.py:249(match)
    24681    0.006    0.000    0.015    0.000 sre_parse.py:254(get)
      411    0.000    0.000    0.001    0.000 sre_parse.py:258(getwhile)
      192    0.000    0.000    0.001    0.000 sre_parse.py:267(getuntil)
     5069    0.001    0.000    0.002    0.000 sre_parse.py:286(tell)
        8    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
     1182    0.001    0.000    0.002    0.000 sre_parse.py:295(_class_escape)
     1108    0.001    0.000    0.001    0.000 sre_parse.py:343(_escape)
     1015    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
 1536/344    0.005    0.000    0.074    0.000 sre_parse.py:417(_parse_sub)
 2202/372    0.024    0.000    0.072    0.000 sre_parse.py:475(_parse)
      344    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
     1605    0.000    0.000    0.001    0.000 sre_parse.py:81(groups)
      450    0.000    0.000    0.001    0.000 sre_parse.py:84(opengroup)
       10    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
      343    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
      343    0.001    0.000    0.076    0.000 sre_parse.py:919(parse)
        3    0.000    0.000    0.000    0.000 sre_parse.py:951(parse_template)
      450    0.000    0.000    0.005    0.000 sre_parse.py:96(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:960(addgroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:367(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:383(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:642(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.006    0.006 ssl.py:91(<module>)
        1    0.000    0.000    0.001    0.001 sslproto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 sslproto.py:36(_SSLPipe)
        1    0.000    0.000    0.000    0.000 sslproto.py:405(SSLProtocol)
        1    0.000    0.000    0.001    0.001 stata.py:11(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1906(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2487(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2675(StataWriter117)
        1    0.000    0.000    0.000    0.000 stata.py:472(PossiblePrecisionLoss)
        1    0.000    0.000    0.000    0.000 stata.py:482(ValueLabelTypeMismatch)
        1    0.000    0.000    0.000    0.000 stata.py:493(InvalidColumnName)
        1    0.000    0.000    0.000    0.000 stata.py:596(StataValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:720(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:840(StataParser)
        1    0.000    0.000    0.000    0.000 stata.py:952(StataReader)
        1    0.000    0.000    0.000    0.000 std.py:113(create_th_lock)
        1    0.000    0.000    0.000    0.000 std.py:129(Bar)
        1    0.000    0.000    0.000    0.000 std.py:186(tqdm)
        1    0.000    0.000    0.000    0.000 std.py:35(TqdmTypeError)
        1    0.000    0.000    0.000    0.000 std.py:39(TqdmKeyError)
        1    0.000    0.000    0.000    0.000 std.py:43(TqdmWarning)
        1    0.000    0.000    0.000    0.000 std.py:56(TqdmExperimentalWarning)
        1    0.000    0.000    0.000    0.000 std.py:61(TqdmDeprecationWarning)
        1    0.000    0.000    0.000    0.000 std.py:66(TqdmMonitorWarning)
        1    0.000    0.000    0.000    0.000 std.py:71(TqdmDefaultWriteLock)
        1    0.000    0.000    0.031    0.031 std.py:9(<module>)
        1    0.000    0.000    0.000    0.000 stochastic.py:10(<module>)
        1    0.000    0.000    0.000    0.000 stock_chart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stock_chart.py:19(StockChart)
        1    0.000    0.000    0.000    0.000 stoerwagner.py:9(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:147(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 streams.py:2(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:212(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 streams.py:22(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 streams.py:276(StreamWriter)
        1    0.000    0.000    0.000    0.000 streams.py:351(StreamReader)
        1    0.000    0.000    0.000    0.000 streams.py:39(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.001    0.001 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        2    0.000    0.000    0.001    0.001 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        3    0.000    0.000    0.002    0.001 strings.py:1(<module>)
       15    0.000    0.000    0.000    0.000 strings.py:1736(_noarg_wrapper)
        4    0.000    0.000    0.000    0.000 strings.py:1750(_pat_wrapper)
       16    0.000    0.000    0.000    0.000 strings.py:1772(copy)
       16    0.000    0.000    0.000    0.000 strings.py:1775(do_copy)
        1    0.000    0.000    0.001    0.001 strings.py:1783(StringMethods)
        1    0.000    0.000    0.001    0.001 strings.py:2(<module>)
        1    0.000    0.000    0.001    0.001 strongly_connected.py:13(<module>)
        1    0.000    0.000    0.001    0.001 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 structuralholes.py:9(<module>)
        1    0.000    0.000    0.020    0.020 styleable.py:1(<module>)
        1    0.000    0.000    0.000    0.000 styleable.py:14(StyleDescriptor)
        5    0.000    0.000    0.000    0.000 styleable.py:16(__init__)
        1    0.000    0.000    0.000    0.000 styleable.py:35(NumberFormatDescriptor)
        1    0.000    0.000    0.000    0.000 styleable.py:61(NamedStyleDescriptor)
        1    0.000    0.000    0.000    0.000 styleable.py:95(StyleableObject)
        1    0.000    0.000    0.001    0.001 stylesheet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stylesheet.py:34(Stylesheet)
        1    0.000    0.000    0.001    0.001 subgraph_alg.py:4(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:106(Process)
        1    0.000    0.000    0.000    0.000 subprocess.py:1329(_get_handles)
        1    0.000    0.000    0.003    0.003 subprocess.py:1383(_execute_child)
        1    0.000    0.000    0.000    0.000 subprocess.py:1526(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 subprocess.py:1544(_internal_poll)
        1    0.000    0.000    0.000    0.000 subprocess.py:1579(_try_wait)
        1    0.000    0.000    0.000    0.000 subprocess.py:1592(_wait)
        1    0.000    0.000    0.000    0.000 subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 subprocess.py:226(_cleanup)
        1    0.000    0.000    0.000    0.000 subprocess.py:398(CompletedProcess)
        1    0.000    0.000    0.005    0.005 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:608(Popen)
        1    0.000    0.000    0.004    0.004 subprocess.py:656(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:850(__del__)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess.py:985(wait)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 surface_chart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 surface_chart.py:102(SurfaceChart)
        1    0.000    0.000    0.000    0.000 surface_chart.py:25(BandFormat)
        1    0.000    0.000    0.000    0.000 surface_chart.py:43(BandFormatList)
        1    0.000    0.000    0.000    0.000 surface_chart.py:57(_SurfaceChartBase)
        1    0.000    0.000    0.000    0.000 surface_chart.py:79(SurfaceChart3D)
        1    0.000    0.000    0.000    0.000 swap.py:3(<module>)
      412    0.001    0.000    0.003    0.000 synonym.py:127(from_obo)
        2    0.000    0.000    0.000    0.000 synonym.py:135(<listcomp>)
        1    0.000    0.000    0.000    0.000 synonym.py:14(SynonymType)
      416    0.000    0.000    0.000    0.000 synonym.py:164(__hash__)
        1    0.000    0.000    0.001    0.001 synonym.py:3(<module>)
        1    0.000    0.000    0.000    0.000 synonym.py:79(Synonym)
      412    0.001    0.000    0.001    0.000 synonym.py:85(__init__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:138(is_python_build)
        8    0.000    0.000    0.000    0.000 sysconfig.py:151(_subst_vars)
        1    0.000    0.000    0.000    0.000 sysconfig.py:160(_extend_dict)
        1    0.000    0.000    0.000    0.000 sysconfig.py:168(_expand_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:181(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:190(_getuserbase)
        1    0.000    0.000    0.000    0.000 sysconfig.py:195(joinuser)
        1    0.000    0.000    0.000    0.000 sysconfig.py:333(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 sysconfig.py:346(_get_sysconfigdata_name)
        1    0.000    0.000    0.002    0.002 sysconfig.py:426(_init_posix)
        1    0.000    0.000    0.000    0.000 sysconfig.py:504(get_paths)
        1    0.000    0.000    0.000    0.000 sysconfig.py:516(get_path)
      2/1    0.000    0.000    0.003    0.003 sysconfig.py:524(get_config_vars)
        1    0.000    0.000    0.005    0.005 sysconfig.py:613(get_platform)
        3    0.000    0.000    0.003    0.001 table.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:113(TableColumn)
        1    0.000    0.000    0.000    0.000 table.py:159(PivotFilters)
        1    0.000    0.000    0.000    0.000 table.py:16(TableStyleElement)
        1    0.000    0.000    0.000    0.000 table.py:173(PivotTableStyle)
        1    0.000    0.000    0.000    0.000 table.py:188(TableNameDescriptor)
        1    0.000    0.000    0.000    0.000 table.py:200(MemberList)
        1    0.000    0.000    0.000    0.000 table.py:200(Table)
        1    0.000    0.000    0.000    0.000 table.py:222(MemberProperty)
        1    0.000    0.000    0.000    0.000 table.py:258(PivotHierarchy)
        1    0.000    0.000    0.000    0.000 table.py:311(Reference)
        1    0.000    0.000    0.000    0.000 table.py:33(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:336(TablePartList)
        1    0.000    0.000    0.000    0.000 table.py:34(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:35(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:381(PivotArea)
        1    0.000    0.000    0.000    0.000 table.py:39(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:40(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:41(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:42(TableStyle)
        1    0.000    0.000    0.000    0.000 table.py:435(ChartFormat)
        1    0.000    0.000    0.000    0.000 table.py:44(HierarchyUsage)
        1    0.000    0.000    0.000    0.000 table.py:45(TableStyleInfo)
        1    0.000    0.000    0.000    0.000 table.py:458(ConditionalFormat)
        1    0.000    0.000    0.000    0.000 table.py:484(Format)
        1    0.000    0.000    0.000    0.000 table.py:507(DataField)
        1    0.000    0.000    0.000    0.000 table.py:546(PageField)
        1    0.000    0.000    0.000    0.000 table.py:56(ColHierarchiesUsage)
        1    0.000    0.000    0.000    0.000 table.py:575(RowColItem)
        1    0.000    0.000    0.000    0.000 table.py:600(RowColField)
        1    0.000    0.000    0.000    0.000 table.py:612(AutoSortScope)
        1    0.000    0.000    0.000    0.000 table.py:624(FieldItem)
        1    0.000    0.000    0.000    0.000 table.py:668(PivotField)
        1    0.000    0.000    0.000    0.000 table.py:68(TableStyleList)
        1    0.000    0.000    0.000    0.000 table.py:69(XMLColumnProps)
        1    0.000    0.000    0.000    0.000 table.py:77(RowHierarchiesUsage)
        1    0.000    0.000    0.000    0.000 table.py:831(Location)
        1    0.000    0.000    0.000    0.000 table.py:858(TableDefinition)
        1    0.000    0.000    0.000    0.000 table.py:94(TableFormula)
        1    0.000    0.000    0.000    0.000 table.py:97(PivotFilter)
        1    0.000    0.000    0.002    0.002 table_schema.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tarfs.py:21(TarOpener)
        1    0.000    0.000    0.000    0.000 tarfs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:633(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 tasks.py:81(Task)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.009    0.009 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
